사고번호,사고일시,사고장소,사고시간,구,구변수
2021113000100519,2021년 11월 30일 18시,대구광역시 달서구 성당동,18,달서구,1
2021113000100627,2021년 11월 30일 21시,대구광역시 달서구 본리동,21,달서구,1
2021120100100011,2021년 12월 1일 00시,대구광역시 북구 침산동,0,북구,4
2021120100100077,2021년 12월 1일 07시,대구광역시 수성구 범어동,7,수성구,6
2021120100100115,2021년 12월 1일 08시,대구광역시 북구 복현동,8,북구,4
2021120100100158,2021년 12월 1일 09시,대구광역시 달서구 진천동,9,달서구,1
2021120100100312,2021년 12월 1일 14시,대구광역시 수성구 두산동,14,수성구,6
2021120100100424,2021년 12월 1일 17시,대구광역시 남구 봉덕동,17,남구,0
2021120100100488,2021년 12월 1일 18시,대구광역시 달서구 상인동,18,달서구,1
2021120100100491,2021년 12월 1일 18시,대구광역시 중구 동인동4가,18,중구,7
2021120100100492,2021년 12월 1일 18시,대구광역시 달서구 신당동,18,달서구,1
2021120100100541,2021년 12월 1일 19시,대구광역시 달서구 성당동,19,달서구,1
2021120100100543,2021년 12월 1일 19시,대구광역시 북구 연경동,19,북구,4
2021120200100256,2021년 12월 2일 12시,대구광역시 북구 태전동,12,북구,4
2021120200100395,2021년 12월 2일 16시,대구광역시 서구 내당동,16,서구,5
2021120200100436,2021년 12월 2일 17시,대구광역시 북구 읍내동,17,북구,4
2021120200100590,2021년 12월 2일 21시,대구광역시 달서구 신당동,21,달서구,1
2021120300100075,2021년 12월 3일 06시,대구광역시 북구 서변동,6,북구,4
2021120300100211,2021년 12월 3일 09시,대구광역시 달서구 용산동,9,달서구,1
2021120300100312,2021년 12월 3일 12시,대구광역시 북구 칠성동2가,12,북구,4
2021120300100350,2021년 12월 3일 13시,대구광역시 남구 대명동,13,남구,0
2021120300100525,2021년 12월 3일 17시,대구광역시 달서구 성당동,17,달서구,1
2021120300100579,2021년 12월 3일 18시,대구광역시 남구 봉덕동,18,남구,0
2021120300100629,2021년 12월 3일 19시,대구광역시 수성구 만촌동,19,수성구,6
2021120300100630,2021년 12월 3일 19시,대구광역시 북구 서변동,19,북구,4
2021120300100668,2021년 12월 3일 20시,대구광역시 달성군 논공읍,20,달성군,2
2021120400100069,2021년 12월 4일 06시,대구광역시 서구 내당동,6,서구,5
2021120400100171,2021년 12월 4일 11시,대구광역시 북구 복현동,11,북구,4
2021120400100248,2021년 12월 4일 13시,대구광역시 동구 중대동,13,동구,3
2021120400100309,2021년 12월 4일 15시,대구광역시 동구 신암동,15,동구,3
2021120400100334,2021년 12월 4일 16시,대구광역시 달서구 이곡동,16,달서구,1
2021120400100375,2021년 12월 4일 17시,대구광역시 달성군 논공읍,17,달성군,2
2021120500100022,2021년 12월 5일 01시,대구광역시 중구 삼덕동1가,1,중구,7
2021120500100032,2021년 12월 5일 02시,대구광역시 중구 삼덕동1가,2,중구,7
2021120500100081,2021년 12월 5일 08시,대구광역시 북구 관음동,8,북구,4
2021120500100280,2021년 12월 5일 16시,대구광역시 수성구 만촌동,16,수성구,6
2021120600100037,2021년 12월 6일 06시,대구광역시 달서구 성당동,6,달서구,1
2021120600100054,2021년 12월 6일 07시,대구광역시 수성구 범물동,7,수성구,6
2021120600100095,2021년 12월 6일 08시,대구광역시 달서구 송현동,8,달서구,1
2021120600100157,2021년 12월 6일 10시,대구광역시 달성군 다사읍,10,달성군,2
2021120600100485,2021년 12월 6일 19시,대구광역시 북구 구암동,19,북구,4
2021120600100532,2021년 12월 6일 21시,대구광역시 북구 동천동,21,북구,4
2021120600100556,2021년 12월 6일 22시,대구광역시 달성군 가창면,22,달성군,2
2021120600100576,2021년 12월 6일 23시,대구광역시 동구 숙천동,23,동구,3
2021120700100010,2021년 12월 7일 00시,대구광역시 달서구 용산동,0,달서구,1
2021120700100055,2021년 12월 7일 06시,대구광역시 중구 대신동,6,중구,7
2021120700100487,2021년 12월 7일 18시,대구광역시 서구 비산동,18,서구,5
2021120800100028,2021년 12월 8일 04시,대구광역시 북구 복현동,4,북구,4
2021120800100118,2021년 12월 8일 08시,대구광역시 남구 대명동,8,남구,0
2021120800100148,2021년 12월 8일 09시,대구광역시 북구 관음동,9,북구,4
2021120800100442,2021년 12월 8일 17시,대구광역시 달서구 성당동,17,달서구,1
2021120800100493,2021년 12월 8일 18시,대구광역시 남구 봉덕동,18,남구,0
2021120800100496,2021년 12월 8일 18시,대구광역시 달서구 이곡동,18,달서구,1
2021120800100536,2021년 12월 8일 19시,대구광역시 북구 태전동,19,북구,4
2021120900100006,2021년 12월 9일 00시,대구광역시 동구 서호동,0,동구,3
2021120900100147,2021년 12월 9일 10시,대구광역시 달서구 감삼동,10,달서구,1
2021120900100222,2021년 12월 9일 13시,대구광역시 수성구 신매동,13,수성구,6
2021120900100271,2021년 12월 9일 15시,대구광역시 남구 봉덕동,15,남구,0
2021120900100274,2021년 12월 9일 15시,대구광역시 북구 복현동,15,북구,4
2021120900100345,2021년 12월 9일 17시,대구광역시 달성군 다사읍,17,달성군,2
2021120900100346,2021년 12월 9일 17시,대구광역시 달성군 화원읍,17,달성군,2
2021120900100349,2021년 12월 9일 17시,대구광역시 달서구 이곡동,17,달서구,1
2021120900100440,2021년 12월 9일 19시,대구광역시 수성구 범물동,19,수성구,6
2021121000100064,2021년 12월 10일 06시,대구광역시 달서구 죽전동,6,달서구,1
2021121000100119,2021년 12월 10일 08시,대구광역시 달서구 월성동,8,달서구,1
2021121000100243,2021년 12월 10일 12시,대구광역시 중구 대봉동,12,중구,7
2021121000100548,2021년 12월 10일 19시,대구광역시 북구 읍내동,19,북구,4
2021121100100084,2021년 12월 11일 07시,대구광역시 서구 평리동,7,서구,5
2021121100100173,2021년 12월 11일 11시,대구광역시 달서구 두류동,11,달서구,1
2021121100100239,2021년 12월 11일 13시,대구광역시 남구 대명동,13,남구,0
2021121100100240,2021년 12월 11일 13시,대구광역시 달성군 유가읍,13,달성군,2
2021121100100264,2021년 12월 11일 14시,대구광역시 달서구 감삼동,14,달서구,1
2021121100100265,2021년 12월 11일 14시,대구광역시 북구 동변동,14,북구,4
2021121100100328,2021년 12월 11일 16시,대구광역시 남구 대명동,16,남구,0
2021121100100422,2021년 12월 11일 18시,대구광역시 동구 각산동,18,동구,3
2021121100100514,2021년 12월 11일 22시,대구광역시 수성구 만촌동,22,수성구,6
2021121100100535,2021년 12월 11일 23시,대구광역시 동구 방촌동,23,동구,3
2021121200100018,2021년 12월 12일 00시,대구광역시 동구 방촌동,0,동구,3
2021121200100047,2021년 12월 12일 04시,대구광역시 달서구 진천동,4,달서구,1
2021121200100222,2021년 12월 12일 15시,대구광역시 달서구 신당동,15,달서구,1
2021121200100339,2021년 12월 12일 19시,대구광역시 수성구 범어동,19,수성구,6
2021121200100382,2021년 12월 12일 21시,대구광역시 달서구 죽전동,21,달서구,1
2021121200100415,2021년 12월 12일 23시,대구광역시 달서구 감삼동,23,달서구,1
2021121300100124,2021년 12월 13일 08시,대구광역시 동구 신암동,8,동구,3
2021121300100126,2021년 12월 13일 08시,대구광역시 북구 읍내동,8,북구,4
2021121300100334,2021년 12월 13일 14시,대구광역시 달성군 화원읍,14,달성군,2
2021121300100364,2021년 12월 13일 15시,대구광역시 동구 신천동,15,동구,3
2021121300100472,2021년 12월 13일 18시,대구광역시 동구 입석동,18,동구,3
2021121400100072,2021년 12월 14일 07시,대구광역시 달서구 두류동,7,달서구,1
2021121400100097,2021년 12월 14일 08시,대구광역시 남구 대명동,8,남구,0
2021121400100240,2021년 12월 14일 14시,대구광역시 북구 관음동,14,북구,4
2021121500100162,2021년 12월 15일 09시,대구광역시 수성구 범어동,9,수성구,6
2021121500100163,2021년 12월 15일 09시,대구광역시 수성구 지산동,9,수성구,6
2021121500100164,2021년 12월 15일 09시,대구광역시 달서구 상인동,9,달서구,1
2021121500100303,2021년 12월 15일 14시,대구광역시 달서구 상인동,14,달서구,1
2021121500100304,2021년 12월 15일 14시,대구광역시 북구 복현동,14,북구,4
2021121600100015,2021년 12월 16일 00시,대구광역시 달서구 두류동,0,달서구,1
2021121600100049,2021년 12월 16일 06시,대구광역시 달성군 논공읍,6,달성군,2
2021121600100122,2021년 12월 16일 09시,대구광역시 수성구 범어동,9,수성구,6
2021121700100133,2021년 12월 17일 09시,대구광역시 달서구 상인동,9,달서구,1
2021121700100264,2021년 12월 17일 13시,대구광역시 수성구 만촌동,13,수성구,6
2021121700100298,2021년 12월 17일 14시,대구광역시 동구 율하동,14,동구,3
2021121800100026,2021년 12월 18일 00시,대구광역시 중구 삼덕동1가,0,중구,7
2021121800100151,2021년 12월 18일 10시,대구광역시 중구 삼덕동2가,10,중구,7
2021121800100182,2021년 12월 18일 11시,대구광역시 북구 산격동,11,북구,4
2021121800100338,2021년 12월 18일 15시,대구광역시 남구 봉덕동,15,남구,0
2021121900100046,2021년 12월 19일 07시,대구광역시 수성구 삼덕동,7,수성구,6
2021122000100117,2021년 12월 20일 09시,대구광역시 수성구 상동,9,수성구,6
2021122000100139,2021년 12월 20일 10시,대구광역시 북구 침산동,10,북구,4
2021122000100277,2021년 12월 20일 14시,대구광역시 북구 복현동,14,북구,4
2021122000100278,2021년 12월 20일 14시,대구광역시 중구 대신동,14,중구,7
2021122000100323,2021년 12월 20일 15시,대구광역시 동구 신천동,15,동구,3
2021122000100359,2021년 12월 20일 16시,대구광역시 달서구 진천동,16,달서구,1
2021122000100529,2021년 12월 20일 19시,대구광역시 서구 평리동,19,서구,5
2021122000100566,2021년 12월 20일 20시,대구광역시 수성구 황금동,20,수성구,6
2021122000100621,2021년 12월 20일 22시,대구광역시 수성구 매호동,22,수성구,6
2021122100100040,2021년 12월 21일 06시,대구광역시 수성구 만촌동,6,수성구,6
2021122100100153,2021년 12월 21일 10시,대구광역시 동구 효목동,10,동구,3
2021122100100205,2021년 12월 21일 12시,대구광역시 수성구 지산동,12,수성구,6
2021122100100259,2021년 12월 21일 14시,대구광역시 동구 동호동,14,동구,3
2021122100100407,2021년 12월 21일 18시,대구광역시 수성구 황금동,18,수성구,6
2021122200100295,2021년 12월 22일 14시,대구광역시 달서구 상인동,14,달서구,1
2021122200100332,2021년 12월 22일 15시,대구광역시 달성군 다사읍,15,달성군,2
2021122200100333,2021년 12월 22일 15시,대구광역시 중구 문화동,15,중구,7
2021122200100544,2021년 12월 22일 20시,대구광역시 동구 동호동,20,동구,3
2021122200100617,2021년 12월 22일 22시,대구광역시 수성구 범어동,22,수성구,6
2021122200100619,2021년 12월 22일 22시,대구광역시 북구 침산동,22,북구,4
2021122300100093,2021년 12월 23일 08시,대구광역시 달서구 대곡동,8,달서구,1
2021122300100262,2021년 12월 23일 14시,대구광역시 달성군 옥포읍,14,달성군,2
2021122300100296,2021년 12월 23일 15시,대구광역시 수성구 황금동,15,수성구,6
2021122300100324,2021년 12월 23일 16시,대구광역시 동구 효목동,16,동구,3
2021122300100432,2021년 12월 23일 18시,대구광역시 중구 공평동,18,중구,7
2021122300100539,2021년 12월 23일 21시,대구광역시 수성구 지산동,21,수성구,6
2021122300100540,2021년 12월 23일 21시,대구광역시 달서구 송현동,21,달서구,1
2021122400100124,2021년 12월 24일 09시,대구광역시 북구 침산동,9,북구,4
2021122400100231,2021년 12월 24일 13시,대구광역시 동구 신암동,13,동구,3
2021122400100374,2021년 12월 24일 17시,대구광역시 북구 복현동,17,북구,4
2021122400100438,2021년 12월 24일 18시,대구광역시 북구 구암동,18,북구,4
2021122400100548,2021년 12월 24일 20시,대구광역시 서구 평리동,20,서구,5
2021122400100590,2021년 12월 24일 21시,대구광역시 달서구 이곡동,21,달서구,1
2021122500100190,2021년 12월 25일 14시,대구광역시 달서구 도원동,14,달서구,1
2021122500100301,2021년 12월 25일 18시,대구광역시 동구 신천동,18,동구,3
2021122500100383,2021년 12월 25일 21시,대구광역시 수성구 수성동3가,21,수성구,6
2021122500100384,2021년 12월 25일 21시,대구광역시 달서구 장기동,21,달서구,1
2021122600100021,2021년 12월 26일 06시,대구광역시 서구 비산동,6,서구,5
2021122700100083,2021년 12월 27일 08시,대구광역시 동구 괴전동,8,동구,3
2021122700100084,2021년 12월 27일 08시,대구광역시 수성구 중동,8,수성구,6
2021122700100464,2021년 12월 27일 19시,대구광역시 달서구 월암동,19,달서구,1
2021122700100496,2021년 12월 27일 20시,대구광역시 수성구 신매동,20,수성구,6
2021122700100499,2021년 12월 27일 20시,대구광역시 북구 동변동,20,북구,4
2021122700100559,2021년 12월 27일 22시,대구광역시 수성구 범어동,22,수성구,6
2021122800100034,2021년 12월 28일 05시,대구광역시 달서구 진천동,5,달서구,1
2021122800100161,2021년 12월 28일 10시,대구광역시 수성구 수성동4가,10,수성구,6
2021122800100163,2021년 12월 28일 10시,대구광역시 달서구 성당동,10,달서구,1
