,사고번호,사고일시,시군구,구,구변수,시간,시간별사고(전체),시간별사고(구)
1899,2021112500100345,2021년 11월 25일 14시,대구광역시 달서구 본리동,달서구,1,14,127,34
1900,2021112500100383,2021년 11월 25일 15시,대구광역시 중구 대신동,중구,7,15,152,19
1901,2021112500100428,2021년 11월 25일 16시,대구광역시 달서구 본리동,달서구,1,16,159,42
1902,2021112500100482,2021년 11월 25일 17시,대구광역시 남구 대명동,남구,0,17,145,12
1903,2021112500100608,2021년 11월 25일 20시,대구광역시 달서구 감삼동,달서구,1,20,133,39
1904,2021112600100012,2021년 11월 26일 00시,대구광역시 동구 신기동,동구,3,0,46,5
1905,2021112600100144,2021년 11월 26일 08시,대구광역시 동구 지묘동,동구,3,8,81,8
1906,2021112600100219,2021년 11월 26일 10시,대구광역시 달서구 이곡동,달서구,1,10,91,23
1907,2021112600100288,2021년 11월 26일 12시,대구광역시 서구 평리동,서구,5,12,104,11
1908,2021112600100355,2021년 11월 26일 14시,대구광역시 수성구 범어동,수성구,6,14,127,18
1909,2021112600100443,2021년 11월 26일 16시,대구광역시 수성구 만촌동,수성구,6,16,159,30
1910,2021112600100641,2021년 11월 26일 19시,대구광역시 남구 대명동,남구,0,19,142,7
1911,2021112600100723,2021년 11월 26일 22시,대구광역시 달서구 본리동,달서구,1,22,104,24
1912,2021112700100045,2021년 11월 27일 04시,대구광역시 달서구 죽전동,달서구,1,4,18,5
1913,2021112700100046,2021년 11월 27일 04시,대구광역시 달서구 신당동,달서구,1,4,18,5
1914,2021112700100061,2021년 11월 27일 06시,대구광역시 달성군 화원읍,달성군,2,6,43,4
1915,2021112700100182,2021년 11월 27일 11시,대구광역시 달서구 이곡동,달서구,1,11,88,17
1916,2021112700100222,2021년 11월 27일 12시,대구광역시 수성구 범어동,수성구,6,12,104,24
1917,2021112700100355,2021년 11월 27일 15시,대구광역시 북구 태전동,북구,4,15,152,22
1918,2021112700100391,2021년 11월 27일 16시,대구광역시 동구 신천동,동구,3,16,159,26
1919,2021112700100392,2021년 11월 27일 16시,대구광역시 북구 노원동1가,북구,4,16,159,19
1920,2021112700100529,2021년 11월 27일 19시,대구광역시 북구 칠성동1가,북구,4,19,142,28
1921,2021112800100211,2021년 11월 28일 13시,대구광역시 달서구 감삼동,달서구,1,13,101,26
1922,2021112800100302,2021년 11월 28일 16시,대구광역시 중구 봉산동,중구,7,16,159,12
1923,2021112800100472,2021년 11월 28일 22시,대구광역시 달서구 본리동,달서구,1,22,104,24
1924,2021112900100087,2021년 11월 29일 07시,대구광역시 달서구 장동,달서구,1,7,47,15
1925,2021112900100131,2021년 11월 29일 08시,대구광역시 수성구 범어동,수성구,6,8,81,14
1926,2021112900100132,2021년 11월 29일 08시,대구광역시 달서구 송현동,달서구,1,8,81,25
1927,2021112900100190,2021년 11월 29일 10시,대구광역시 수성구 파동,수성구,6,10,91,20
1928,2021112900100222,2021년 11월 29일 11시,대구광역시 남구 대명동,남구,0,11,88,9
1929,2021112900100285,2021년 11월 29일 13시,대구광역시 달서구 상인동,달서구,1,13,101,26
1930,2021112900100377,2021년 11월 29일 15시,대구광역시 남구 봉덕동,남구,0,15,152,16
1931,2021112900100553,2021년 11월 29일 19시,대구광역시 동구 신기동,동구,3,19,142,19
1932,2021112900100554,2021년 11월 29일 19시,대구광역시 북구 산격동,북구,4,19,142,28
1933,2021112900100555,2021년 11월 29일 19시,대구광역시 서구 비산동,서구,5,19,142,11
1934,2021112900100556,2021년 11월 29일 19시,대구광역시 북구 읍내동,북구,4,19,142,28
1935,2021113000100019,2021년 11월 30일 01시,대구광역시 중구 삼덕동1가,중구,7,1,35,5
1936,2021113000100189,2021년 11월 30일 09시,대구광역시 남구 대명동,남구,0,9,92,7
1937,2021113000100227,2021년 11월 30일 10시,대구광역시 서구 내당동,서구,5,10,91,7
1938,2021113000100467,2021년 11월 30일 17시,대구광역시 수성구 지산동,수성구,6,17,145,28
1939,2021113000100519,2021년 11월 30일 18시,대구광역시 달서구 성당동,달서구,1,18,177,47
1940,2021113000100627,2021년 11월 30일 21시,대구광역시 달서구 본리동,달서구,1,21,118,42
1941,2021120100100011,2021년 12월 1일 00시,대구광역시 북구 침산동,북구,4,0,46,6
1942,2021120100100077,2021년 12월 1일 07시,대구광역시 수성구 범어동,수성구,6,7,47,8
1943,2021120100100115,2021년 12월 1일 08시,대구광역시 북구 복현동,북구,4,8,81,6
1944,2021120100100158,2021년 12월 1일 09시,대구광역시 달서구 진천동,달서구,1,9,92,26
1945,2021120100100312,2021년 12월 1일 14시,대구광역시 수성구 두산동,수성구,6,14,127,18
1946,2021120100100424,2021년 12월 1일 17시,대구광역시 남구 봉덕동,남구,0,17,145,12
1947,2021120100100488,2021년 12월 1일 18시,대구광역시 달서구 상인동,달서구,1,18,177,47
1948,2021120100100491,2021년 12월 1일 18시,대구광역시 중구 동인동4가,중구,7,18,177,20
1949,2021120100100492,2021년 12월 1일 18시,대구광역시 달서구 신당동,달서구,1,18,177,47
1950,2021120100100541,2021년 12월 1일 19시,대구광역시 달서구 성당동,달서구,1,19,142,38
1951,2021120100100543,2021년 12월 1일 19시,대구광역시 북구 연경동,북구,4,19,142,28
1952,2021120200100256,2021년 12월 2일 12시,대구광역시 북구 태전동,북구,4,12,104,13
1953,2021120200100395,2021년 12월 2일 16시,대구광역시 서구 내당동,서구,5,16,159,10
1954,2021120200100436,2021년 12월 2일 17시,대구광역시 북구 읍내동,북구,4,17,145,27
1955,2021120200100590,2021년 12월 2일 21시,대구광역시 달서구 신당동,달서구,1,21,118,42
1956,2021120300100075,2021년 12월 3일 06시,대구광역시 북구 서변동,북구,4,6,43,8
1957,2021120300100211,2021년 12월 3일 09시,대구광역시 달서구 용산동,달서구,1,9,92,26
1958,2021120300100312,2021년 12월 3일 12시,대구광역시 북구 칠성동2가,북구,4,12,104,13
1959,2021120300100350,2021년 12월 3일 13시,대구광역시 남구 대명동,남구,0,13,101,7
1960,2021120300100525,2021년 12월 3일 17시,대구광역시 달서구 성당동,달서구,1,17,145,38
1961,2021120300100579,2021년 12월 3일 18시,대구광역시 남구 봉덕동,남구,0,18,177,11
1962,2021120300100629,2021년 12월 3일 19시,대구광역시 수성구 만촌동,수성구,6,19,142,23
1963,2021120300100630,2021년 12월 3일 19시,대구광역시 북구 서변동,북구,4,19,142,28
1964,2021120300100668,2021년 12월 3일 20시,대구광역시 달성군 논공읍,달성군,2,20,133,9
1965,2021120400100069,2021년 12월 4일 06시,대구광역시 서구 내당동,서구,5,6,43,11
1966,2021120400100171,2021년 12월 4일 11시,대구광역시 북구 복현동,북구,4,11,88,21
1967,2021120400100248,2021년 12월 4일 13시,대구광역시 동구 중대동,동구,3,13,101,19
1968,2021120400100309,2021년 12월 4일 15시,대구광역시 동구 신암동,동구,3,15,152,22
1969,2021120400100334,2021년 12월 4일 16시,대구광역시 달서구 이곡동,달서구,1,16,159,42
1970,2021120400100375,2021년 12월 4일 17시,대구광역시 달성군 논공읍,달성군,2,17,145,7
1971,2021120500100022,2021년 12월 5일 01시,대구광역시 중구 삼덕동1가,중구,7,1,35,5
1972,2021120500100032,2021년 12월 5일 02시,대구광역시 중구 삼덕동1가,중구,7,2,19,4
1973,2021120500100081,2021년 12월 5일 08시,대구광역시 북구 관음동,북구,4,8,81,6
1974,2021120500100280,2021년 12월 5일 16시,대구광역시 수성구 만촌동,수성구,6,16,159,30
1975,2021120600100037,2021년 12월 6일 06시,대구광역시 달서구 성당동,달서구,1,6,43,9
1976,2021120600100054,2021년 12월 6일 07시,대구광역시 수성구 범물동,수성구,6,7,47,8
1977,2021120600100095,2021년 12월 6일 08시,대구광역시 달서구 송현동,달서구,1,8,81,25
1978,2021120600100157,2021년 12월 6일 10시,대구광역시 달성군 다사읍,달성군,2,10,91,5
1979,2021120600100485,2021년 12월 6일 19시,대구광역시 북구 구암동,북구,4,19,142,28
1980,2021120600100532,2021년 12월 6일 21시,대구광역시 북구 동천동,북구,4,21,118,14
1981,2021120600100556,2021년 12월 6일 22시,대구광역시 달성군 가창면,달성군,2,22,104,7
1982,2021120600100576,2021년 12월 6일 23시,대구광역시 동구 숙천동,동구,3,23,54,5
1983,2021120700100010,2021년 12월 7일 00시,대구광역시 달서구 용산동,달서구,1,0,46,15
1984,2021120700100055,2021년 12월 7일 06시,대구광역시 중구 대신동,중구,7,6,43,4
1985,2021120700100487,2021년 12월 7일 18시,대구광역시 서구 비산동,서구,5,18,177,13
1986,2021120800100028,2021년 12월 8일 04시,대구광역시 북구 복현동,북구,4,4,18,4
1987,2021120800100118,2021년 12월 8일 08시,대구광역시 남구 대명동,남구,0,8,81,11
1988,2021120800100148,2021년 12월 8일 09시,대구광역시 북구 관음동,북구,4,9,92,17
1989,2021120800100442,2021년 12월 8일 17시,대구광역시 달서구 성당동,달서구,1,17,145,38
1990,2021120800100493,2021년 12월 8일 18시,대구광역시 남구 봉덕동,남구,0,18,177,11
1991,2021120800100496,2021년 12월 8일 18시,대구광역시 달서구 이곡동,달서구,1,18,177,47
1992,2021120800100536,2021년 12월 8일 19시,대구광역시 북구 태전동,북구,4,19,142,28
1993,2021120900100006,2021년 12월 9일 00시,대구광역시 동구 서호동,동구,3,0,46,5
1994,2021120900100147,2021년 12월 9일 10시,대구광역시 달서구 감삼동,달서구,1,10,91,23
1995,2021120900100222,2021년 12월 9일 13시,대구광역시 수성구 신매동,수성구,6,13,101,15
1996,2021120900100271,2021년 12월 9일 15시,대구광역시 남구 봉덕동,남구,0,15,152,16
1997,2021120900100274,2021년 12월 9일 15시,대구광역시 북구 복현동,북구,4,15,152,22
1998,2021120900100345,2021년 12월 9일 17시,대구광역시 달성군 다사읍,달성군,2,17,145,7
1999,2021120900100346,2021년 12월 9일 17시,대구광역시 달성군 화원읍,달성군,2,17,145,7
2000,2021120900100349,2021년 12월 9일 17시,대구광역시 달서구 이곡동,달서구,1,17,145,38
2001,2021120900100440,2021년 12월 9일 19시,대구광역시 수성구 범물동,수성구,6,19,142,23
2002,2021121000100064,2021년 12월 10일 06시,대구광역시 달서구 죽전동,달서구,1,6,43,9
2003,2021121000100119,2021년 12월 10일 08시,대구광역시 달서구 월성동,달서구,1,8,81,25
2004,2021121000100243,2021년 12월 10일 12시,대구광역시 중구 대봉동,중구,7,12,104,6
2005,2021121000100548,2021년 12월 10일 19시,대구광역시 북구 읍내동,북구,4,19,142,28
2006,2021121100100084,2021년 12월 11일 07시,대구광역시 서구 평리동,서구,5,7,47,5
2007,2021121100100173,2021년 12월 11일 11시,대구광역시 달서구 두류동,달서구,1,11,88,17
2008,2021121100100239,2021년 12월 11일 13시,대구광역시 남구 대명동,남구,0,13,101,7
2009,2021121100100240,2021년 12월 11일 13시,대구광역시 달성군 유가읍,달성군,2,13,101,2
2010,2021121100100264,2021년 12월 11일 14시,대구광역시 달서구 감삼동,달서구,1,14,127,34
2011,2021121100100265,2021년 12월 11일 14시,대구광역시 북구 동변동,북구,4,14,127,21
2012,2021121100100328,2021년 12월 11일 16시,대구광역시 남구 대명동,남구,0,16,159,11
2013,2021121100100422,2021년 12월 11일 18시,대구광역시 동구 각산동,동구,3,18,177,20
2014,2021121100100514,2021년 12월 11일 22시,대구광역시 수성구 만촌동,수성구,6,22,104,20
2015,2021121100100535,2021년 12월 11일 23시,대구광역시 동구 방촌동,동구,3,23,54,5
2016,2021121200100018,2021년 12월 12일 00시,대구광역시 동구 방촌동,동구,3,0,46,5
2017,2021121200100047,2021년 12월 12일 04시,대구광역시 달서구 진천동,달서구,1,4,18,5
2018,2021121200100222,2021년 12월 12일 15시,대구광역시 달서구 신당동,달서구,1,15,152,28
2019,2021121200100339,2021년 12월 12일 19시,대구광역시 수성구 범어동,수성구,6,19,142,23
2020,2021121200100382,2021년 12월 12일 21시,대구광역시 달서구 죽전동,달서구,1,21,118,42
2021,2021121200100415,2021년 12월 12일 23시,대구광역시 달서구 감삼동,달서구,1,23,54,16
2022,2021121300100124,2021년 12월 13일 08시,대구광역시 동구 신암동,동구,3,8,81,8
2023,2021121300100126,2021년 12월 13일 08시,대구광역시 북구 읍내동,북구,4,8,81,6
2024,2021121300100334,2021년 12월 13일 14시,대구광역시 달성군 화원읍,달성군,2,14,127,8
2025,2021121300100364,2021년 12월 13일 15시,대구광역시 동구 신천동,동구,3,15,152,22
2026,2021121300100472,2021년 12월 13일 18시,대구광역시 동구 입석동,동구,3,18,177,20
2027,2021121400100072,2021년 12월 14일 07시,대구광역시 달서구 두류동,달서구,1,7,47,15
2028,2021121400100097,2021년 12월 14일 08시,대구광역시 남구 대명동,남구,0,8,81,11
2029,2021121400100240,2021년 12월 14일 14시,대구광역시 북구 관음동,북구,4,14,127,21
2030,2021121500100162,2021년 12월 15일 09시,대구광역시 수성구 범어동,수성구,6,9,92,13
2031,2021121500100163,2021년 12월 15일 09시,대구광역시 수성구 지산동,수성구,6,9,92,13
2032,2021121500100164,2021년 12월 15일 09시,대구광역시 달서구 상인동,달서구,1,9,92,26
2033,2021121500100303,2021년 12월 15일 14시,대구광역시 달서구 상인동,달서구,1,14,127,34
2034,2021121500100304,2021년 12월 15일 14시,대구광역시 북구 복현동,북구,4,14,127,21
2035,2021121600100015,2021년 12월 16일 00시,대구광역시 달서구 두류동,달서구,1,0,46,15
2036,2021121600100049,2021년 12월 16일 06시,대구광역시 달성군 논공읍,달성군,2,6,43,4
2037,2021121600100122,2021년 12월 16일 09시,대구광역시 수성구 범어동,수성구,6,9,92,13
2038,2021121700100133,2021년 12월 17일 09시,대구광역시 달서구 상인동,달서구,1,9,92,26
2039,2021121700100264,2021년 12월 17일 13시,대구광역시 수성구 만촌동,수성구,6,13,101,15
2040,2021121700100298,2021년 12월 17일 14시,대구광역시 동구 율하동,동구,3,14,127,17
2041,2021121800100026,2021년 12월 18일 00시,대구광역시 중구 삼덕동1가,중구,7,0,46,9
2042,2021121800100151,2021년 12월 18일 10시,대구광역시 중구 삼덕동2가,중구,7,10,91,5
2043,2021121800100182,2021년 12월 18일 11시,대구광역시 북구 산격동,북구,4,11,88,21
2044,2021121800100338,2021년 12월 18일 15시,대구광역시 남구 봉덕동,남구,0,15,152,16
2045,2021121900100046,2021년 12월 19일 07시,대구광역시 수성구 삼덕동,수성구,6,7,47,8
2046,2021122000100117,2021년 12월 20일 09시,대구광역시 수성구 상동,수성구,6,9,92,13
2047,2021122000100139,2021년 12월 20일 10시,대구광역시 북구 침산동,북구,4,10,91,14
2048,2021122000100277,2021년 12월 20일 14시,대구광역시 북구 복현동,북구,4,14,127,21
2049,2021122000100278,2021년 12월 20일 14시,대구광역시 중구 대신동,중구,7,14,127,7
2050,2021122000100323,2021년 12월 20일 15시,대구광역시 동구 신천동,동구,3,15,152,22
2051,2021122000100359,2021년 12월 20일 16시,대구광역시 달서구 진천동,달서구,1,16,159,42
2052,2021122000100529,2021년 12월 20일 19시,대구광역시 서구 평리동,서구,5,19,142,11
